Country,risk_score,risk_level
Australia,-7.011169688899827,Low
France,171.1267875451,Low
Canada,1496.1722869582002,Medium
India,2529.2976324752,High
UK,-1076.8536474487998,Low
China,2290.2216648547,High
Canada,1829.2963760780003,Medium
USA,-1074.1160752018998,Low
Australia,443.20494789990005,Low
France,720.3412336696003,Medium
USA,-252.93707463009991,Low
China,2177.1498364746003,High
Canada,780.1768276323,Medium
Canada,2365.7494861307,High
China,-249.58429752979998,Low
Japan,1223.6371271883,Medium
Canada,1790.4182237434,Medium
France,3619.1641963515003,High
Brazil,-37.494296155399994,Low
India,11.742819564899946,Low
USA,1307.6765764573008,Medium
USA,2296.5356238175,High
China,749.2623083949,Medium
Brazil,1833.3393152359001,Medium
Australia,754.6373654490999,Medium
India,377.73907476319994,Low
France,1847.6581892066001,Medium
Canada,2107.9178169587003,High
Australia,2000.8856607699001,High
Japan,2111.2008237417,High
China,1623.2008602062,Medium
UK,290.0429931034,Low
UK,1175.9666316803998,Medium
Canada,-413.5266357557,Low
USA,2570.5432090478002,High
China,2255.8016439652,High
France,-111.8063061703001,Low
France,718.1105696356,Medium
Germany,2191.0792646157,High
UK,2591.6744576554,High
Japan,2680.2360256829,High
China,-674.1317312158001,Low
Germany,1453.2486410841002,Medium
Japan,-933.6593534622,Low
Japan,981.0906597613999,Medium
USA,3484.8705698902004,High
France,2424.0156771931,High
UK,3474.1069598837003,High
UK,683.0885774693002,Medium
Germany,1728.7575622876006,Medium
Australia,395.1915303381004,Low
Australia,-495.1851757170999,Low
UK,-520.1383423514999,Low
Brazil,1893.3554294445998,Medium
China,450.88743709320033,Low
USA,-975.0317199368999,Low
USA,2570.8133144603,High
China,350.2335232792001,Low
China,-1408.0532039573998,Low
UK,-474.7629893400999,Low
Canada,1220.5021865179,Medium
France,2851.7245207222,High
Canada,2324.8431832875995,High
Brazil,2176.8630506409,High
USA,2441.8613295845003,High
Japan,1884.6229331165,Medium
Canada,2260.2675683565003,High
USA,3302.3741513401,High
UK,1991.4667221185005,High
China,852.2469752366,Medium
Brazil,-202.91318521109994,Low
UK,-38.19519462940002,Low
India,1115.7980894041,Medium
USA,1191.4713061702003,Medium
Japan,-874.5058067702998,Low
France,2772.2248353895006,High
France,926.4226272942008,Medium
Canada,728.9116343977003,Medium
Australia,1113.1288586384,Medium
India,940.2395089994002,Medium
UK,1849.9543621659,Medium
UK,2188.3956945600003,High
Japan,91.11107909730026,Low
Canada,3353.6030794237995,High
Australia,987.3805413944001,Medium
UK,1199.8028996085998,Medium
UK,775.5189382414001,Medium
China,1873.3380594904004,Medium
France,2056.0847556067006,High
Brazil,2366.3430615593006,High
China,-242.6293032219,Low
India,2814.1611519538005,High
India,615.4363547292003,Medium
Australia,428.5348809625999,Low
France,-345.63539911789996,Low
India,1877.4311251539998,Medium
UK,2741.299777202,High
Brazil,758.979275374,Medium
USA,-126.99413572180003,Low
Canada,442.9869113584,Low
France,-493.25364054780005,Low
USA,1529.2091808434002,Medium
Canada,3778.2342694813,High
UK,142.5526332091,Low
Brazil,568.0753541618999,Low
Japan,1513.7210714922007,Medium
Germany,833.2218377717,Medium
India,1686.2079909058002,Medium
Canada,3067.4887555317,High
Germany,77.83177354860004,Low
Canada,788.6902416363,Medium
Australia,2369.2291472930006,High
Germany,-838.7903854109,Low
Canada,2326.4490653616995,High
Germany,1172.2160093191,Medium
Canada,227.47229638970006,Low
USA,2620.8202471839004,High
India,3441.2283893182,High
Japan,1508.8904632346005,Medium
China,-784.7529245763999,Low
India,3573.923572044501,High
Japan,3147.7177535194005,High
Canada,2170.2415527241,High
Japan,1600.2327922427999,Medium
Australia,3648.777229865,High
Australia,663.0269448251,Medium
USA,2460.1618659323995,High
Australia,790.2183958813001,Medium
Canada,2358.4854963445,High
Canada,1674.8900537325999,Medium
China,599.3766645184002,Medium
Canada,2075.1805646870002,High
India,1403.5422320491002,Medium
India,895.3487108023003,Medium
Germany,1852.6345646468,Medium
Brazil,3069.7759013081995,High
Germany,3615.6535590381,High
India,1508.5420948428,Medium
UK,2278.7887606257,High
Canada,1664.7698903583,Medium
Brazil,1402.7652474851002,Medium
Brazil,2294.9727397504003,High
Australia,2021.3445106654003,High
UK,1565.8510607638,Medium
Germany,944.0597551132,Medium
Japan,2867.9999744054,High
Australia,3414.3812217796003,High
USA,3333.2337161632004,High
France,221.2709306562001,Low
China,364.9863341864,Low
France,2938.2225909685003,High
Brazil,154.5824334332001,Low
USA,2840.7465371001003,High
France,3177.456380964,High
Canada,134.86276991760042,Low
UK,2872.3511485643003,High
UK,1432.6247322167,Medium
Brazil,1440.180641207,Medium
Canada,1232.4545060956002,Medium
Brazil,654.0478730154001,Medium
China,3600.2214515223,High
France,2082.2996834400997,High
Australia,1481.9839204523005,Medium
India,486.51730341140023,Low
Australia,-1242.6706257984,Low
China,2348.7522235092997,High
China,2605.2301671544,High
Japan,2855.0593927651003,High
India,2465.0743695122,High
China,541.4214334418001,Low
Brazil,581.2282891325001,Medium
China,753.6569840779,Medium
USA,449.2026337271001,Low
Germany,2495.4798295700007,High
Brazil,1050.5831969658002,Medium
France,3596.2414898355005,High
Japan,2029.6770913923003,High
China,1757.7675272627002,Medium
USA,682.6818474791,Medium
Canada,2920.7832289777,High
India,1276.7702354668002,Medium
UK,1535.6731605665004,Medium
China,1476.2543628534002,Medium
Germany,-348.71461967419987,Low
China,752.7953004977,Medium
China,2525.317889932,High
China,407.64977974910005,Low
Japan,976.6317228863004,Medium
Canada,1889.0093437439004,Medium
USA,1121.7960299240005,Medium
India,1534.0424686019,Medium
India,758.5416350289001,Medium
Australia,254.9058867877,Low
Brazil,3279.3377597527997,High
Japan,1797.9557917532998,Medium
Brazil,2714.9108360813007,High
Canada,-550.3347685036999,Low
India,1758.978423539,Medium
Japan,3616.6070985859005,High
USA,168.81242902130043,Low
France,716.1673966240999,Medium
China,1941.2463124124001,High
India,510.89715989499996,Low
China,32.39351245510011,Low
Germany,677.0352138631004,Medium
UK,209.26896029649993,Low
Japan,-145.0565388770999,Low
Japan,2615.9231456002,High
Germany,1482.3225413310001,Medium
Canada,3145.262482958,High
France,786.6843683826999,Medium
Brazil,960.0095981749002,Medium
Germany,1126.5945409273004,Medium
Brazil,2003.9834799426003,High
UK,-712.2466532527001,Low
India,1854.8543292977001,Medium
Australia,1348.1395880713005,Medium
India,1673.5684884937002,Medium
India,-969.2511269212,Low
China,3450.7043745059,High
Germany,351.190666102,Low
Brazil,1292.0259254866003,Medium
UK,3637.7795444962003,High
Brazil,1514.2722360483,Medium
USA,2006.9068364773002,High
Germany,-1034.4163616720998,Low
India,1280.7196766967,Medium
France,1022.3286036330003,Medium
India,562.1642004599003,Low
Germany,2691.0374104942002,High
UK,2314.4951456790004,High
Canada,-1406.9878482244999,Low
UK,3331.5288085436,High
India,437.6181881056002,Low
Japan,-446.73415908829986,Low
Canada,954.3454868768999,Medium
Canada,212.1407478251001,Low
Japan,-473.83528471089994,Low
USA,2614.4232717365003,High
Australia,3434.8383866287,High
Canada,862.9389947038001,Medium
USA,1630.9778174433,Medium
Australia,-542.7190596498998,Low
Australia,2475.624248159801,High
Canada,1066.7604398222002,Medium
Japan,994.9744414735003,Medium
Brazil,190.65714227750016,Low
France,1007.8659269485998,Medium
UK,1455.4301394026998,Medium
France,837.4288851403002,Medium
USA,711.5917059577001,Medium
USA,3390.4494841471,High
Australia,2227.7232727252003,High
France,551.1836580334,Low
China,-415.4795797626,Low
Australia,403.10383493760014,Low
China,2696.0509067555004,High
Australia,1406.3170490108,Medium
UK,2886.1692851872003,High
USA,2225.2972826925,High
UK,386.9377707305,Low
Japan,3051.5696842226002,High
India,-310.423695495,Low
India,2938.2187501673006,High
USA,1973.932520214,High
Japan,1039.4703676011002,Medium
Germany,1497.7486058433005,Medium
Germany,1636.8468856381,Medium
UK,2232.4447797327,High
Germany,2193.7189415664,High
India,743.8449442309003,Medium
UK,1612.5850074456002,Medium
Canada,2392.4921260063,High
France,-445.38217287559996,Low
UK,2899.1176696122,High
Brazil,-363.8933136879999,Low
USA,-1306.5643332174998,Low
France,-609.8527647956998,Low
India,-1030.4657358233,Low
UK,2616.763249454,High
Japan,2071.8444913155,High
Germany,-92.36974293690002,Low
Brazil,2560.0996861637,High
Australia,927.2080193625001,Medium
Australia,52.17441814660009,Low
Japan,2151.9306298811002,High
USA,-419.4895752309999,Low
Brazil,248.72065607500008,Low
Brazil,668.5446609384,Medium
UK,932.4053229364999,Medium
Canada,1445.1369617109003,Medium
Japan,2929.3071927952005,High
Germany,2290.8250861107,High
USA,1708.4852866767,Medium
Germany,2205.3589542402997,High
India,1672.9268437611,Medium
China,2122.1519075680003,High
Germany,266.2939793767,Low
Brazil,1355.2938230853001,Medium
Australia,1639.0795790784002,Medium
Germany,231.75914175699995,Low
India,1215.471588726,Medium
Japan,-633.7181853431999,Low
Japan,1875.5105706389002,Medium
Germany,746.3831046680998,Medium
Canada,2647.0413662637006,High
India,-967.1501147257001,Low
Canada,1245.9176279339,Medium
UK,1006.7755771550001,Medium
India,-153.19678925769995,Low
Canada,1917.2924649076,High
India,1181.0629561665999,Medium
Germany,2906.0195625833003,High
India,2454.5166226434003,High
France,-824.1989083260999,Low
China,1564.8302943461003,Medium
Brazil,472.1360188457003,Low
France,116.54191406819996,Low
USA,2405.8479493836,High
Australia,2176.4201346252003,High
Brazil,1274.2891186566,Medium
USA,3358.5822856602003,High
Germany,-64.30028604619997,Low
Germany,831.7822629066001,Medium
France,3463.6193912198,High
China,2346.4050314756,High
India,453.5214029030002,Low
China,2553.1387839847002,High
Germany,-979.3644167883999,Low
Canada,1229.1926744713,Medium
Canada,435.8221360719001,Low
USA,-45.69911858899991,Low
Australia,2648.7218155414002,High
Germany,1548.6128607819,Medium
Germany,1641.4123369224,Medium
Germany,2431.2146420072,High
Brazil,2590.6008060539,High
India,3514.4165221399003,High
Brazil,-244.7408831360998,Low
Japan,1598.2277767021005,Medium
India,2891.1708202635004,High
China,2463.2389443155002,High
UK,849.8378003236002,Medium
USA,290.7063372019001,Low
Canada,1.1309584204000203,Low
France,110.21692489970019,Low
Germany,1916.2600790334006,High
China,1855.4500218445003,Medium
Brazil,3227.7950678504003,High
France,529.737523496,Low
Australia,2188.437864473,High
India,607.1333161809002,Medium
France,2884.7491252061004,High
Japan,2630.2724093975003,High
USA,1416.0513896027003,Medium
Germany,24.594966224000075,Low
Germany,-489.9517323608,Low
Australia,2559.2265681983,High
Australia,1188.7805775552001,Medium
Canada,2230.5544377639003,High
Canada,2002.7932752408005,High
UK,88.20119055440011,Low
China,-94.01778685470003,Low
Japan,-1049.073516625,Low
UK,3278.2561300016996,High
Japan,-1046.0065054169,Low
Brazil,2901.5174208145004,High
Canada,1811.6116752210003,Medium
Canada,2577.0852766655003,High
India,2491.9167013484007,High
Brazil,555.0172815425999,Low
Germany,171.8551975892001,Low
Germany,1275.6776527923998,Medium
Australia,266.5657732359002,Low
Brazil,3088.6857329242002,High
UK,1837.3959825554002,Medium
UK,1234.0708930759001,Medium
Brazil,2025.8153182959002,High
Australia,468.7794227103999,Low
France,2174.1152295194997,High
Japan,3254.9430579693008,High
Brazil,924.8623860041005,Medium
Germany,1479.5479884623999,Medium
Australia,-12.514852591399972,Low
Canada,1996.2943441425002,High
Australia,793.3633740582001,Medium
UK,-303.5223739074,Low
USA,-409.07243194000006,Low
Canada,2517.1572681453003,High
Canada,1294.6615401274,Medium
Brazil,1008.6890947718,Medium
Brazil,1254.9381099999005,Medium
UK,967.2441905791006,Medium
Canada,2428.6186179928,High
China,778.5218469304001,Medium
UK,2384.2497503623003,High
Japan,2036.5664076012001,High
Japan,-423.5723177051,Low
Australia,277.2206779024001,Low
Canada,3225.8637235638,High
Australia,175.61752000939998,Low
Canada,1120.7482216148,Medium
France,923.5392376254999,Medium
Brazil,2861.8407678412004,High
France,402.56310832910026,Low
India,1036.1718110897004,Medium
USA,2743.1168352870004,High
USA,1345.0821686069,Medium
Brazil,-1189.1776704197998,Low
Canada,-851.0817835389,Low
USA,1962.9053938129005,High
USA,2862.7624877583,High
Brazil,-939.9581932543,Low
UK,2551.0076822712,High
Australia,1031.5005681753,Medium
Australia,-615.4346505816,Low
Brazil,1845.6824696823,Medium
Brazil,231.0937081365,Low
India,226.70388807320023,Low
India,-355.3805493904998,Low
Japan,1562.1128204728002,Medium
USA,1817.2772071304,Medium
Brazil,2913.0741999429,High
UK,279.3580869298,Low
USA,576.2577962828002,Low
Brazil,978.3092779513006,Medium
Brazil,504.4519975269002,Low
Japan,-621.9481936703999,Low
China,2023.5156625037002,High
China,858.7416476818003,Medium
Germany,611.4512324176002,Medium
Brazil,-384.964518289,Low
Brazil,2147.1940316311,High
Canada,2362.4212540690005,High
Australia,-337.64456556439995,Low
UK,917.7901726396,Medium
Japan,867.3937816684002,Medium
Canada,1279.3087286804002,Medium
USA,1131.5524482019005,Medium
India,2187.5747944783006,High
Canada,2532.297128249,High
Canada,762.6305866323,Medium
Australia,151.3304231641,Low
Brazil,2740.7764486600004,High
Canada,3158.6241550774,High
India,2473.4412779484,High
Canada,622.4872375408002,Medium
China,455.5391795487001,Low
Japan,2452.4498186106,High
Germany,2039.5623669562,High
Brazil,1280.5009819883003,Medium
Brazil,156.70819988309995,Low
France,1071.1165098882002,Medium
USA,-240.52928623399993,Low
Australia,2072.6383252728,High
China,-990.7257012982999,Low
Japan,-103.65541389399993,Low
Germany,-538.4042718454,Low
India,3394.6551934950003,High
UK,-537.6210752364998,Low
France,841.4026957113,Medium
France,746.3059518273001,Medium
USA,-153.3098806271,Low
Germany,1685.5219385454002,Medium
Japan,2768.5068127779004,High
Germany,965.8405587730997,Medium
China,19.686197831100003,Low
Brazil,-1026.2850078559998,Low
Germany,629.8931602246001,Medium
Brazil,1216.1629966412,Medium
China,1240.0665749688,Medium
Germany,2488.3943555083997,High
China,1711.9816423797,Medium
Germany,1643.2246278684001,Medium
Japan,-73.02466106719976,Low
Germany,953.6012169108001,Medium
Germany,-1105.9209458264997,Low
China,-914.4576085174999,Low
France,2826.2787317144,High
UK,-409.3276884534,Low
France,1136.9685345416,Medium
Brazil,897.0990634697002,Medium
Germany,-831.7718028951999,Low
Australia,2716.0604758189,High
USA,936.3084567547003,Medium
Canada,-1146.0241717642998,Low
India,1178.5601922549,Medium
China,133.5475455866,Low
India,1800.869113562,Medium
Japan,3124.7870920677,High
France,2346.5112417055,High
UK,2683.9843569263003,High
Brazil,2255.0131227317,High
Australia,2343.9540850197,High
Brazil,746.7484734157999,Medium
Australia,-807.5786447141,Low
UK,-394.21884595669997,Low
China,1415.7755546538003,Medium
China,-922.4271953555999,Low
Germany,1773.0692274630999,Medium
India,2875.1404896992008,High
China,1243.9979308889,Medium
Australia,2562.1139364199,High
Australia,678.8737943040001,Medium
Canada,-70.3873193334,Low
India,2121.7380277618004,High
Australia,3512.3627860002,High
UK,1272.5783562902004,Medium
Canada,2478.1015648684006,High
France,2570.6338035435006,High
India,2404.3515079405006,High
USA,-758.2834431235,Low
Germany,0.6324164153000993,Low
Germany,1437.3548116772,Medium
Brazil,2333.6701368695008,High
India,1259.1675572781003,Medium
Germany,2504.5159275240003,High
Japan,375.7599874558,Low
USA,1872.0453155611003,Medium
Brazil,-1342.7981642158002,Low
China,1347.0048312310003,Medium
Canada,2140.9162102893,High
USA,3288.660971423,High
USA,807.4359903235002,Medium
Australia,2292.6248338835003,High
UK,-807.3806157630999,Low
Germany,1853.9328127120002,Medium
Germany,2968.5355793895,High
Canada,-769.6222258769001,Low
Australia,2285.4106439832003,High
Brazil,2579.8751821471005,High
Canada,249.0210263061,Low
India,2689.3272805161996,High
Japan,-213.6568128240998,Low
Brazil,-817.3330341876999,Low
Germany,605.3165317479,Medium
Canada,1781.7825685194002,Medium
Japan,2350.875400775401,High
Canada,1388.9940833640003,Medium
Japan,477.2595415331002,Low
India,658.4952027891,Medium
Australia,394.2754925180001,Low
France,1361.7010394789006,Medium
UK,-699.0106897433,Low
Australia,3159.8011199641,High
China,497.59302871080024,Low
UK,2580.4478638337005,High
UK,2169.2644099921004,High
Canada,1011.4619912399002,Medium
Australia,2151.1742960002002,High
Australia,2241.7317882546,High
UK,2308.7972118253006,High
India,2801.4688256500003,High
Japan,2486.2425791538,High
France,1564.7779485646004,Medium
Germany,1377.1261210009002,Medium
Australia,726.9326094833002,Medium
Canada,1285.2368260899002,Medium
France,-66.4320111744,Low
India,-550.8629004333999,Low
China,1262.910845256,Medium
India,-255.33795425049993,Low
France,2833.5579272652003,High
Germany,1129.5551839527002,Medium
USA,2931.6286494133,High
Australia,2951.2457096539,High
France,3373.3684532190005,High
India,286.6466038369001,Low
China,3460.674958895401,High
Canada,850.5403658009,Medium
Australia,1102.2975418735,Medium
